"name_in_edition"
"Adolf EICHHOLZ [COE] // Adolf Eichholz [CWE] // Eichholz, Adolphus (Roboreus Dryoxylus) [ALLEN]"
"Christoph TRUCHSESS von Waldburg [COE] // Christoph Truchsess [CWE] // Truchses, Christoph [ALLEN]"
"Konrad PEUTINGER [COE] // Konrad Peutinger [CWE] // Peutinger, Conrad [ALLEN]"
"Ambrosius von GUMPPENBERG [COE] // Ambrosius von Gumppenberg [CWE] // Gumppenberg, Ambrosius [ALLEN]"
"Caspar HEDIO [COE] // Caspar Hedio [CWE] // Hedio, Caspar [ALLEN]"
"Jan ROBBYNS [COE] // Jan Robijns [CWE] // Robyns, John [Robbyns] [ALLEN]"
"Johannes SINAPIUS [COE] // Johannes Sinapius [CWE] // Sinapius, John [ALLEN]"
"Jérôme de BUSLEYDEN [COE] // Jérôme de Busleyden [CWE] // Busleiden, Jerome de [ALLEN]"
"Guy MORILLON [COE] // Guy Morillon [CWE] // Morillon, Guy [ALLEN]"
"Justus Ludovicus DECIUS [COE] // Justus Decius [CWE] // Decius, Jostus (Jodocus) Ludovicus [ALLEN]"
"Huldrych ZWINGLI [COE] // Huldrych Zwingli [CWE] // Zwingli, Ulrich [ALLEN]"
"Jean (II) de CARONDELET [COE] // Jean de Carondelet [CWE] // Carandolet, Jean [ALLEN]"
"Nicolaus VESUVIUS [COE] // Nicolaus Vesuvius [CWE] // Vesuvius, Nicholaus (Vidoveus) [ALLEN]"
"Hieronymus RICIUS [COE] // Hieronymus Ricius [CWE] // Ricius, Jerome [ALLEN]"
"Johann (I) LOTZER [COE] // Johann Lotzer [CWE] // Lotzer, John [ALLEN]"
"Antoine BERCIN [COE] // Antoine Bercin [CWE] // Bercin, Anthony [ALLEN]"
"Cornelis CROOCK [COE] // Cornelis Croock [CWE] // Crocus, Cornelius [ALLEN]"
"Caspar URSINUS Velius [COE] // Caspar Ursinus Velius [CWE] // Ursinus Velius, Caspar (Bernhardi) [ALLEN]"
