"Names of correspondents who received letters from Erasmus but did not write to him"
"Pieter ZUUTPENE [COE] // Pieter Zuutpene [CWE] // Zutpenius, Peter [ALLEN]"
"Pietro VANNES [COE] // Pietro Ammonio [CWE] // Vannes, Peter (Petrus Ammonius) [ALLEN]"
"Piotr KMITA [COE] // Piotr Kmita [CWE] // Kmita, Peter [ALLEN]"
"Pope PAUL IV [COE] // Gianpietro Carafa [CWE] // Caraffa, John Peter (Paul IV) [ALLEN]"
"QUINTINUS [COE] // Quintinus [CWE] // Quintin, Jean [ALLEN]"
"Quirinus TALESIUS [COE] // Quirinus Talesius [CWE] // Talesius, Quirinus [ALLEN]"
"Reginald POLE [COE] // Reginald Pole [CWE] // Pole, Reginald [ALLEN]"
"REMACLUS ARDUENNA [COE] // Remacle d'Ardenne [CWE] // Rimaclus [ALLEN]"
"René d'ILLIERS [COE] // René d'llliers [CWE] // Illiers, René d' [ALLEN]"
"Riccardo SBRUGLIO [COE] // Riccardo Sbruglio [CWE] // Sbrulius, Richardus [ALLEN]"
"Richard BERE [COE] // Richard Bere [CWE] // Bere, Richard [ALLEN]"
"Richard CROKE [COE] // Richard Croke [CWE] // Croke, Richard [ALLEN]"
"Richard FOXE [COE] // Richard Foxe [CWE] // Foxe, Richard [ALLEN]"
"Richard WHITFORD [COE] // Richard Whitford [CWE] // Whitford, Richard [ALLEN]"
"Richard WINGFIELD [COE] // Sir Richard Wingfield [CWE] // Wingfield, Sir Richard [ALLEN]"
"Robert FISHER [COE] // Robert Fisher [CWE] // Fisher, Robert [ALLEN]"
"Robert GUIBÉ [COE] // Robert Guibé [CWE] // Guibé, Robert [ALLEN]"
"Robert TONEYS [COE] // Robert Toneys [CWE] // Tones, Robert [ALLEN]"
"Roger WENTFORD [COE] // Roger Wentford [CWE] // Wentford, Roger [ALLEN]"
"SASBOUDUS [COE] // Sasbout [CWE] // Sasboud [ALLEN]"
"Sebastian FRANCK [COE] // Sebastian Franck [CWE] // Eleutherius [ALLEN]"
"Sebastian von ROTENHAN [COE] // Sebastian von Rotenhan [CWE] // Rotenhan, Sebastian [ALLEN]"
"Servatius ROGERUS [COE] // Servatius Rogerus [CWE] // Rogerus, Servatius [ALLEN]"
"Silvester PRIERIAS [COE] // Silvester Prierias [CWE] // Mazolini, Silvester (Prieras) [ALLEN]"
"Simon LAGNIER [COE] // Simon Lagnier [CWE] // Lagnier, Simon (Leignierus) [ALLEN]"
"Stanislaw BONER [COE] // Stanislaw Boner [CWE] // Boner, Stanislas [ALLEN]"
"Theobald FETTICH [COE] // Theobald Fettich [CWE] // Fettich, Theobald [ALLEN]"
"Theobald HILLWEG [COE] // Theobald Hillweg [CWE] // Hyllweg, Theobald [ALLEN]"
"Thomas ANSHELM [COE] // Thomas Anshelm [CWE] // Anshelm, Thomas [ALLEN]"
"Thomas CROMWELL [COE] // Thomas Cromwell [CWE] // Cromwell, Thomas (Cronveldius) [ALLEN]"
