"Id","type","gender","Label","pob_loc_id","pob_loc_annotation","dob_year1","dob_computable1","dob_has_range","dob_year2","dob_computable2","pod_loc_id","pod_loc_annotation","dod_year1","dod_computable1","dod_has_range","dod_year2"
"2bb7b5f2-3cd2-42da-b6b5-3670451739ad","individual","male","Leonardus PRICCARDUS [COE] // Leonardus Priccardus [CWE] // Priccard, Leonard [ALLEN]","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","aachen_DE_gid_3247449","Aachen","1541","1541-04-18","0","1541"
"2bf9cc2d-d91a-4d46-b38a-c2c0584f1ab0","individual","male","Philippus MELANCHTHON [COE] // Philippus Melanchthon [CWE] // Melanchthon, Philip [ALLEN]","bretten_DE_gid_2944200","Bretten","1497","1497-02-16","0","1497","1497-02-16","wittenberg_DE_gid_7303020","Wittenberg","1560","1560-04-19","0","1560"
"2c29963c-892b-46e8-bf98-81623b48eb31","individual","male","Emilio de MIGLI [COE] // Emilio de' Migli [CWE] // Emilii, Emilio di [ALLEN]","brescia_IT_gid_3181554","Brescia","1480","1480-01-01","1","1480","1480-12-31","brescia_IT_gid_3181554","Brescia","1531","1531-07-20","1","1531"
"2c2efeb3-df13-4ec1-a698-ea7a8a675d04","individual","male","Diego GRACIÁN de Alderete [COE] // Diego Gracián de Alderete [CWE] // Gracian, Diego [ALLEN]","tordesillas_ES_gid_3107952","Alderete, near Tordesillas","1510","1510-01-01","1","1510","1510-12-31","unknown_location_XX_gid_unknown","Unknown","1600","1600-01-01","1","1600"
"2d4d2d72-7188-4fff-b698-5e35dd12f6af","individual","male","Lukas KLETT [COE] // Lukas Klett [CWE] // Paliurus, Lucas (Klett) [ALLEN]","rouffach_FR_gid_2982636","Rouffach","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1539","1539-01-01","1","NULL"
"2db66e64-ac53-4da2-9add-821e656a062d","individual","male","Hieronymus VIROMANDUS [COE] // Hieronymus Viromandus [CWE] // Viromandus, Hieronymus [ALLEN]","vermand_FR_gid_2969868","prob. Vermand","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"2e687e14-90be-4c2b-9cf6-4e84ab0798ba","individual","male","Richard FOXE [COE] // Richard Foxe [CWE] // Foxe, Richard [ALLEN]","ropsley_GB_gid_2639160","Pullock's Manor, Ropsley, near Grantham, Lincolnshire","1447","1447-01-01","1","1447","1447-12-31","winchester_GB_gid_2633858","Winchester","1528","1528-10-05","0","1528"
"2e6ad877-4da0-4395-b670-551cc5a2651d","individual","male","Gerard MORRHY [COE] // Gerard Morrhy [CWE] // Morrhius, Gerard [ALLEN]","kampen_NL_gid_2753106","Kampen, in Overijssel","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"2e856525-8d2f-4eb4-9499-dd376d750e61","fictional character","male","Lambertus GRUNNIUS [COE] // Lambertus Grunnius [CWE] // Grunnius, Lambertus [ALLEN]","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"2e8f7e81-e0bc-454a-bb7b-19d692b58280","individual","male","Paolo BOMBACE [COE] // Paolo Bombace [CWE] // Bombasius, Paulus (Bombace Paolo) [ALLEN]","bologna_IT_gid_3181928","Bologna","1476","1476-02-11","0","1476","1476-02-11","rome_IT_gid_3169070","Rome","1527","1527-05-06","0","1527"
"2f48aeb6-7fbe-47da-88fd-b09bfd56cff2","individual","male","Niccolò SAGUNDINO [COE] // Niccolò Sagundino [CWE] // Sagundinus, Nicholas [ALLEN]","unknown_location_in_italy_IT_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1533","1533-10-01","1","NULL"
"2f57447e-acae-4168-b374-1a86f32e1dd5","individual","male","John FRANCIS [COE] // John Francis [CWE] // Francis, John [ALLEN]","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"2f5c27ee-90c9-4d81-87a9-7a9577d9d4a7","individual","male","William GONNELL [COE] // William Gonnell [CWE] // Gonell, William [ALLEN]","landbeach_GB_gid_6284113","Landbeach, Cambridgeshire","NULL","NULL","1","NULL","NULL","conington_GB_gid_2652460","prob. Conington, near Landbeach","1560","1560-08-28","0","1560"
"2f92c3fe-b2ec-46a9-a354-90b624cfa2b6","individual","male","Johann HERWAGEN [COE] // Johann Herwagen [CWE] // Herwagen, Johann [ALLEN]","watterdingen_DE_gid_2813629","Waderdingen, Hegau","1497","1497-01-01","1","1497","1497-12-31","basel_CH_gid_2661604","prob. Basel","1558","1558-01-01","1","1558"
"2fea7f06-e9fd-4cee-8fab-a7c93d64b8ec","individual","male","Pierre RICHARDOT [COE] // Pierre Richardot [CWE] // Richardot, Pierre [ALLEN]","la_roche_morey_FR_gid_2991835","Morey, near Vesoul (Département de la Haute-Saône)","NULL","NULL","1","NULL","NULL","besançon_FR_gid_3033123","prob. Besançon","1541","1541-12-25","0","1541"
"302a093b-ef46-41ff-bb8b-646581452f74","individual","male","Henri de BOTTIS [COE] // Henri de Bottis [CWE] // Botteus, Henry [ALLEN]","beynost_FR_gid_3032869","Beynost, near Lyon","NULL","NULL","1","NULL","NULL","unknown_location_in_the_bugey_region_FR_gid_unknown","Bugey","1544","1544-01-01","1","1544"
"30af5ee5-bdb6-4709-8e93-7c7d17a3c10b","individual","male","GEORGE of Austria [COE] // George of Austria [CWE] // George of Austria [ALLEN]","gent_BE_gid_2797656","Gent","1504","1504-01-01","1","1504","1504-12-31","liège_BE_gid_2792413","Liège","1557","1557-05-05","0","1557"
"313d5e42-31ce-44fe-9832-eb4da2e49fcb","individual","male","Wolfgang Faber CAPITO [COE] // Wolfgang Capito [CWE] // Capito, Wolfgang Fabricius (Köpfel) [ALLEN]","haguenau_FR_gid_3014078","Hagenau/Elsaß","1478","1478-01-01","1","1478","1478-12-31","strasbourg_FR_gid_2973783","Straßburg","1541","1541-11-02","0","1541"
"31dd1491-10a5-45f2-843f-9ef8d78f80f5","individual","male","SASBOUDUS [COE] // Sasbout [CWE] // Sasboud [ALLEN]","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"323b3987-6b7c-4bbd-853b-abe1dd1f85dd","individual","male","Thomas LINACRE [COE] // Thomas Linacre [CWE] // Linacre, Thomas [ALLEN]","canterbury_GB_gid_2653877","Canterbury","1460","1460-01-01","1","1460","1460-12-31","london_GB_gid_2643743","prob. London","1524","1524-10-20","0","1524"
"3334f0bd-1c44-4aab-b66d-0be4ff4e91ab","individual","male","Osvaldus MYCONIUS [COE] // Osvaldus Myconius [CWE] // Myconius, Osualdus [ALLEN]","luzern_CH_gid_2659811","Lucerne","1488","1488-01-01","1","1488","1488-12-31","basel_CH_gid_2661604","Basel","1552","1552-10-14","0","1552"
"335da4b6-67df-4a9e-9eb2-9d651b9bf5c0","individual","male","Cornelis GERARD [COE] // Cornelis Gerard [CWE] // Gerard, Cornelius [ALLEN]","gouda_NL_gid_2755420","Gouda","1460","1460-01-01","1","1460","1460-12-31","dordrecht_NL_gid_2756669","Dordrecht","1531","1531-08-08","0","1531"
"3370985d-ca27-4153-8620-3fc329784c1d","individual","male","Henricus CADUCEATOR [COE] // Henricus Caduceator [CWE] // Caduceator, Henry [ALLEN]","aschaffenburg_DE_gid_2955272","Aschaffenburg","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"33ce9f1f-d138-4694-8955-1fce853be932","individual","male","Leonard COX [COE] // Leonard Cox [CWE] // Cox, Leonard [ALLEN]","thame_GB_gid_2636066","Thame, in Oxfordshire","1495","1495-01-01","1","1495","1495-12-31","reading_GB_gid_2639577","Reading","1549","1549-01-01","1","1549"
"342d4e75-f7d6-4f36-b4a4-31c6801e1d24","individual","male","Joris van HALEWIJN [COE] // Joris van Halewijn [CWE] // Halewin, George (Haloinus, Heloinus) [ALLEN]","gent_BE_gid_2797656","Gent","1470","1470-01-01","1","1470","1470-12-31","comines_BE_gid_2800195","Comen","1537","1537-12-31","0","1537"
"3563b4d9-a676-4bbd-af20-85f4392dae46","individual","male","Charles III, duke of SAVOY [COE] // Charles III, duke of Savoy [CWE] // Savoy, Charles III, duke of [ALLEN]","chazey_sur_ain_FR_gid_3025657","Chazey-sur-Ain","1486","1486-10-10","0","1486","1486-10-10","vercelli_IT_gid_3164565","Vercelli","1553","1553-08-17","0","1553"
"359b05ed-38ef-447f-86bd-44b663f42332","individual","male","Luca BONFIGLIO [COE] // Luca Bonfiglio [CWE] // Bonfius, Lucas [ALLEN]","padova_IT_gid_3171728","Padua","1470","1470-01-01","1","1470","1470-12-31","padova_IT_gid_3171728","Padua","1540","1540-07-01","1","1540"
"369e5f37-97da-4a79-b414-f957856f72ed","individual","male","Jacobus SOBIUS [COE] // Jacobus Sobius [CWE] // Sobius, Jacobus [Sobbe] [ALLEN]","köln_DE_gid_2886242","Cologne","1493","1493-01-01","1","1493","1493-12-31","köln_DE_gid_2886242","Köln","1528","1528-01-01","1","1528"
"36aef8af-dd7c-40b1-8175-74f63fcca993","individual","male","John SMITH [COE] // John Smith [CWE] // Smith, John [ALLEN]","unknown_location_in_england_GB_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"372f315c-1f66-4576-8a1c-4538416a3629","individual","male","Helias MARCAEUS [COE] // Helias Marcaeus [CWE] // Marcaeus, Helias [ALLEN]","düren_DE_gid_2934486","near Düren","NULL","NULL","1","NULL","NULL","köln_DE_gid_2886242","prob. Cologne","1527","1527-01-01","1","1527"
"375a80f5-20d7-46ab-ab78-46a7bd7f52cb","individual","male","Euricius CORDUS [COE] // Euricius Cordus [CWE] // Cordus, Euricius [ALLEN]","simtshausen_DE_gid_2831956","Simtshausen bei Marburg/Lahn","1486","1486-01-01","1","1486","1486-12-31","bremen_DE_gid_2944388","Bremen","1535","1535-12-24","0","1535"
"376d868a-0d63-4b16-a27d-8f9fc9d0031f","individual","male","Pieter WICHMANS [COE] // Pieter Wichmans [CWE] // Wychman, Peter [ALLEN]","unknown_location_in_belgium_BE_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1535","1535-02-18","0","1535"
"37d9af11-8411-4883-ad92-7daa91d95992","individual","male","Adrianus a RIVULO [COE] // Adrianus a Rivulo [CWE] // Rivulo, Adrianus A [Rivo] [ALLEN]","antwerpen_BE_gid_2803138","Antwerp","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"37e35f66-3d20-452a-8416-8839a58ca7ed","individual","male","Adrianus CHILIUS [COE] // Adrianus Chilius [CWE] // Chilius, Adrian [ALLEN]","maldegem_BE_gid_2791857","Maldeghem in western Flanders","NULL","NULL","1","NULL","NULL","maldegem_BE_gid_2791857","Maldeghem","1569","1569-01-01","1","1569"
