"letters_id","sender_id","recipient_id","send_date_computable1","source_loc_id","SourceLAT","SourceLNG","target_loc_id","TargetLAT","TargetLNG","GEOM"
"gbudé_gueudet_56","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","abe3a7de-94f2-4ff0-9a0a-54cf05c651db","1520-02-22","marly_la_ville_FR_gid_2995653","49.08201","2.50347","köln_DE_gid_2886242","50.93333","6.95","LINESTRING (2.50347 49.08201, 6.95 50.93333)"
"gbudé_gueudet_57","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","3b4c81b2-e0d5-4b14-868d-dfc3b629558b","1520-02-24","marly_la_ville_FR_gid_2995653","49.08201","2.50347","rome_IT_gid_3169070","41.89193","12.51133","LINESTRING (2.50347 49.08201, 12.51133 41.89193)"
"gbudé_gueudet_58","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","96a63010-6201-4f01-a82f-e6108cb30f08","1520-02-24","marly_la_ville_FR_gid_2995653","49.08201","2.50347","rome_IT_gid_3169070","41.89193","12.51133","LINESTRING (2.50347 49.08201, 12.51133 41.89193)"
"gbudé_gueudet_60","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","5375f20d-1943-4735-b423-abf59baadfaa","1520-02-24","marly_la_ville_FR_gid_2995653","49.08201","2.50347","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (2.50347 49.08201, 2.3488 48.85341)"
"gbudé_gueudet_62","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","a5f0ec00-9ab8-4195-99fa-3bdeb77e082c","1520-03-06","marly_la_ville_FR_gid_2995653","49.08201","2.50347","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (2.50347 49.08201, 2.3488 48.85341)"
"gbudé_gueudet_63","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","968b6cc9-aee2-446a-a3e1-665fb91f4aab","1520-03-28","marly_la_ville_FR_gid_2995653","49.08201","2.50347","basel_CH_gid_2661604","47.5584","7.57327","LINESTRING (2.50347 49.08201, 7.57327 47.5584)"
"gbudé_gueudet_65","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","4de6dad8-84ae-4acd-9b76-0e2064602f71","1520-04-04","marly_la_ville_FR_gid_2995653","49.08201","2.50347","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (2.50347 49.08201, 2.3488 48.85341)"
"gbudé_gueudet_65_1","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","5375f20d-1943-4735-b423-abf59baadfaa","1520-01-01","marly_la_ville_FR_gid_2995653","49.08201","2.50347","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (2.50347 49.08201, 2.3488 48.85341)"
"gbudé_gueudet_66","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","1520-04-23","marly_la_ville_FR_gid_2995653","49.08201","2.50347","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (2.50347 49.08201, 4.70093 50.87959)"
"gbudé_gueudet_67","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","1520-05-02","marly_la_ville_FR_gid_2995653","49.08201","2.50347","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (2.50347 49.08201, 4.70093 50.87959)"
"gbudé_gueudet_72","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","a5f0ec00-9ab8-4195-99fa-3bdeb77e082c","1520-02-22","marly_la_ville_FR_gid_2995653","49.08201","2.50347","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (2.50347 49.08201, 2.3488 48.85341)"
"gbudé_gueudet_74","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","96a63010-6201-4f01-a82f-e6108cb30f08","1520-11-14","amboise_FR_gid_3037902","47.41249","0.98266","rome_IT_gid_3169070","41.89193","12.51133","LINESTRING (0.98266 47.41249, 12.51133 41.89193)"
"gbudé_gueudet_77","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","47a073b9-cc8e-4ec4-9ab0-b9ba289db498","1520-11-20","amboise_FR_gid_3037902","47.41249","0.98266","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (0.98266 47.41249, 2.3488 48.85341)"
"gbudé_gueudet_78","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","4de6dad8-84ae-4acd-9b76-0e2064602f71","1520-12-02","blois_FR_gid_3032213","47.58333","1.33333","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (1.33333 47.58333, 2.3488 48.85341)"
"gbudé_gueudet_79","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","4de6dad8-84ae-4acd-9b76-0e2064602f71","1520-12-19","blois_FR_gid_3032213","47.58333","1.33333","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (1.33333 47.58333, 2.3488 48.85341)"
"gbudé_gueudet_82","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","ab74d6de-13e3-4b8b-909a-b9471a2d75f3","1521-01-07","romorantin_lanthenay_FR_gid_2982967","47.36667","1.75","padova_IT_gid_3171728","45.40797","11.88586","LINESTRING (1.75 47.36667, 11.88586 45.40797)"
"gbudé_gueudet_83","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","1521-01-10","romorantin_lanthenay_FR_gid_2982967","47.36667","1.75","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (1.75 47.36667, 4.70093 50.87959)"
"gbudé_gueudet_84","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","47a073b9-cc8e-4ec4-9ab0-b9ba289db498","1521-01-27","romorantin_lanthenay_FR_gid_2982967","47.36667","1.75","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (1.75 47.36667, 2.3488 48.85341)"
"gbudé_gueudet_85","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","4de6dad8-84ae-4acd-9b76-0e2064602f71","1521-01-29","romorantin_lanthenay_FR_gid_2982967","47.36667","1.75","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (1.75 47.36667, 2.3488 48.85341)"
"gbudé_gueudet_86","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","639f3ce8-be9f-4993-b200-3fcde3a3b4e9","1521-03-17","romorantin_lanthenay_FR_gid_2982967","47.36667","1.75","avignon_FR_gid_3035681","43.94834","4.80892","LINESTRING (1.75 47.36667, 4.80892 43.94834)"
"gbudé_gueudet_89","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","08bc2797-a901-4407-8c0d-e39b72becf3f","1521-04-12","la_villeneuve_sur_vingeanne_FR_gid_3005488","47.56314","5.42329","fontenay_le_comte_FR_gid_3017921","46.46667","-0.81667","LINESTRING (5.42329 47.56314, -0.81667 46.46667)"
"gbudé_gueudet_90","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","10f58e5e-e43a-405e-901a-3633cbf82bc9","1521-04-22","troyes_FR_gid_2971549","48.3","4.08333","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (4.08333 48.3, 2.3488 48.85341)"
"gbudé_gueudet_96","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","763f4d64-dffb-40eb-bc45-2fde4992223e","1521-05-23","dijon_FR_gid_3021372","47.31667","5.01667","london_GB_gid_2643743","51.50853","-0.12574","LINESTRING (5.01667 47.31667, -0.12574 51.50853)"
