"letters_id","sender_id","recipient_id","send_date_computable1","source_loc_id","SourceLAT","SourceLNG","target_loc_id","TargetLAT","TargetLNG","GEOM"
"era_cwe_1090","763f4d64-dffb-40eb-bc45-2fde4992223e","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1520-02-20","greenwich_GB_gid_2647937","51.47785","-0.01176","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (-0.01176 51.47785, 4.70093 50.87959)"
"era_cwe_1096","763f4d64-dffb-40eb-bc45-2fde4992223e","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1520-05-01","greenwich_GB_gid_2647937","51.47785","-0.01176","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (-0.01176 51.47785, 4.70093 50.87959)"
"era_cwe_1106","763f4d64-dffb-40eb-bc45-2fde4992223e","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1520-05-26","canterbury_GB_gid_2653877","51.27904","1.07992","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (1.07992 51.27904, 4.70093 50.87959)"
"era_cwe_1770","763f4d64-dffb-40eb-bc45-2fde4992223e","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1526-12-18","greenwich_GB_gid_2647937","51.47785","-0.01176","basel_CH_gid_2661604","47.5584","7.57327","LINESTRING (-0.01176 51.47785, 7.57327 47.5584)"
"era_cwe_2228","763f4d64-dffb-40eb-bc45-2fde4992223e","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1529-10-28","chelsea_GB_gid_2653265","51.48755","-0.16936","freiburg_DE_gid_2925177","47.9959","7.85222","LINESTRING (-0.16936 51.48755, 7.85222 47.9959)"
"era_cwe_2659","763f4d64-dffb-40eb-bc45-2fde4992223e","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1532-06-14","chelsea_GB_gid_2653265","51.48755","-0.16936","freiburg_DE_gid_2925177","47.9959","7.85222","LINESTRING (-0.16936 51.48755, 7.85222 47.9959)"
"era_cwe_2831","763f4d64-dffb-40eb-bc45-2fde4992223e","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1533-06-01","chelsea_GB_gid_2653265","51.48755","-0.16936","freiburg_DE_gid_2925177","47.9959","7.85222","LINESTRING (-0.16936 51.48755, 7.85222 47.9959)"
"era_cwe_388","763f4d64-dffb-40eb-bc45-2fde4992223e","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1516-02-17","london_GB_gid_2643743","51.50853","-0.12574","basel_CH_gid_2661604","47.5584","7.57327","LINESTRING (-0.12574 51.50853, 7.57327 47.5584)"
"era_cwe_424","763f4d64-dffb-40eb-bc45-2fde4992223e","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1516-06-21","london_GB_gid_2643743","51.50853","-0.12574","antwerpen_BE_gid_2803138","51.21989","4.40346","LINESTRING (-0.12574 51.50853, 4.40346 51.21989)"
"era_cwe_461","763f4d64-dffb-40eb-bc45-2fde4992223e","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1516-09-03","london_GB_gid_2643743","51.50853","-0.12574","antwerpen_BE_gid_2803138","51.21989","4.40346","LINESTRING (-0.12574 51.50853, 4.40346 51.21989)"
"era_cwe_467","763f4d64-dffb-40eb-bc45-2fde4992223e","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1516-09-20","london_GB_gid_2643743","51.50853","-0.12574","antwerpen_BE_gid_2803138","51.21989","4.40346","LINESTRING (-0.12574 51.50853, 4.40346 51.21989)"
"era_cwe_468","763f4d64-dffb-40eb-bc45-2fde4992223e","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1516-09-22","london_GB_gid_2643743","51.50853","-0.12574","antwerpen_BE_gid_2803138","51.21989","4.40346","LINESTRING (-0.12574 51.50853, 4.40346 51.21989)"
"era_cwe_481","763f4d64-dffb-40eb-bc45-2fde4992223e","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1516-10-31","london_GB_gid_2643743","51.50853","-0.12574","brussels_BE_gid_2800866","50.85045","4.34878","LINESTRING (-0.12574 51.50853, 4.34878 50.85045)"
"era_cwe_499","763f4d64-dffb-40eb-bc45-2fde4992223e","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1516-12-04","london_GB_gid_2643743","51.50853","-0.12574","brussels_BE_gid_2800866","50.85045","4.34878","LINESTRING (-0.12574 51.50853, 4.34878 50.85045)"
"era_cwe_502","763f4d64-dffb-40eb-bc45-2fde4992223e","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1516-12-15","london_GB_gid_2643743","51.50853","-0.12574","brussels_BE_gid_2800866","50.85045","4.34878","LINESTRING (-0.12574 51.50853, 4.34878 50.85045)"
"era_cwe_513","763f4d64-dffb-40eb-bc45-2fde4992223e","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1517-01-13","london_GB_gid_2643743","51.50853","-0.12574","brussels_BE_gid_2800866","50.85045","4.34878","LINESTRING (-0.12574 51.50853, 4.34878 50.85045)"
"era_cwe_601","763f4d64-dffb-40eb-bc45-2fde4992223e","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1517-07-16","london_GB_gid_2643743","51.50853","-0.12574","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (-0.12574 51.50853, 4.70093 50.87959)"
