"Source","Target"
"nürnberg_DE_gid_2861650","nürnberg_DE_gid_2861650"
"nürnberg_DE_gid_2861650","nürnberg_DE_gid_2861650"
"nürnberg_DE_gid_2861650","nürnberg_DE_gid_2861650"
"nürnberg_DE_gid_2861650","mainz_DE_gid_2874225"
"nürnberg_DE_gid_2861650","stuttgart_DE_gid_2825297"
"nürnberg_DE_gid_2861650","nürnberg_klarissenkloster_st_klara_DE_gid_unknown"
"nürnberg_DE_gid_2861650","vienna_AT_gid_2761369"
"nürnberg_DE_gid_2861650","bamberg_DE_gid_2952984"
"nürnberg_DE_gid_2861650","vienna_AT_gid_2761369"
"nürnberg_DE_gid_2861650","leipzig_DE_gid_2879139"
"nürnberg_DE_gid_2861650","vienna_AT_gid_2761369"
"nürnberg_DE_gid_2861650","sélestat_FR_gid_2975233"
"nürnberg_DE_gid_2861650","monastery_rebdorf_DE_gid_unknown"
"nürnberg_DE_gid_2861650","nürnberg_klarissenkloster_st_klara_DE_gid_unknown"
"nürnberg_DE_gid_2861650","nürnberg_klarissenkloster_st_klara_DE_gid_unknown"
"nürnberg_DE_gid_2861650","stuttgart_DE_gid_2825297"
"nürnberg_DE_gid_2861650","vienna_AT_gid_2761369"
"nürnberg_DE_gid_2861650","köln_DE_gid_2886242"
"nürnberg_DE_gid_2861650","dresden_DE_gid_2935022"
"nürnberg_DE_gid_2861650","eichstätt_DE_gid_2932069"
"nürnberg_DE_gid_2861650","nürnberg_klarissenkloster_st_klara_DE_gid_unknown"
"nürnberg_DE_gid_2861650","rome_IT_gid_3169070"
"ulm_DE_gid_2820256","nürnberg_DE_gid_2861650"
"neunhof_DE_gid_2864443","nürnberg_DE_gid_2861650"
"neunhof_DE_gid_2864443","leipzig_DE_gid_2879139"
"neunhof_DE_gid_2864443","leipzig_DE_gid_2879139"
"neunhof_DE_gid_2864443","leipzig_DE_gid_2879139"
"nürnberg_DE_gid_2861650","bamberg_DE_gid_2952984"
"neunhof_DE_gid_2864443","leipzig_DE_gid_2879139"
"nürnberg_DE_gid_2861650","bamberg_DE_gid_2952984"
"nürnberg_DE_gid_2861650","rome_IT_gid_3169070"
"nürnberg_DE_gid_2861650","bamberg_DE_gid_2952984"
"neunhof_DE_gid_2864443","leipzig_DE_gid_2879139"
"neunhof_DE_gid_2864443","nürnberg_DE_gid_2861650"
"neunhof_DE_gid_2864443","ingolstadt_DE_gid_2895992"
"nürnberg_DE_gid_2861650","venice_IT_gid_3164603"
"nürnberg_DE_gid_2861650","nürnberg_DE_gid_2861650"
"nürnberg_DE_gid_2861650","tübingen_DE_gid_2820860"
"nürnberg_DE_gid_2861650","erfurt_DE_gid_2929670"
"neunhof_DE_gid_2864443","köln_DE_gid_2886242"
"nürnberg_DE_gid_2861650","wittenberg_DE_gid_7303020"
"nürnberg_DE_gid_2861650","nürnberg_DE_gid_2861650"
"nürnberg_DE_gid_2861650","nürnberg_DE_gid_2861650"
"nürnberg_DE_gid_2861650","rome_IT_gid_3169070"
"nürnberg_DE_gid_2861650","wittenberg_DE_gid_7303020"
"nürnberg_DE_gid_2861650","augsburg_DE_gid_2954172"
"nürnberg_DE_gid_2861650","basel_CH_gid_2661604"
"nürnberg_DE_gid_2861650","dresden_DE_gid_2935022"
"biberach_DE_gid_2949423","nürnberg_DE_gid_2861650"
"nürnberg_DE_gid_2861650","augsburg_DE_gid_2954172"
"nürnberg_DE_gid_2861650","nürnberg_DE_gid_2861650"
"nürnberg_DE_gid_2861650","basel_CH_gid_2661604"
"nürnberg_DE_gid_2861650","ravensburg_DE_gid_2849802"
"nürnberg_DE_gid_2861650","heidelberg_DE_gid_2907911"
"nürnberg_DE_gid_2861650","nürnberg_klarissenkloster_st_klara_DE_gid_unknown"
"nürnberg_DE_gid_2861650","monastery_rebdorf_DE_gid_unknown"
"nürnberg_DE_gid_2861650","bressanone_IT_gid_3181550"
"nürnberg_DE_gid_2861650","strasbourg_FR_gid_2973783"
"nürnberg_DE_gid_2861650","strasbourg_FR_gid_2973783"
"nürnberg_DE_gid_2861650","sélestat_FR_gid_2975233"
"lindau_DE_gid_2877550","nürnberg_DE_gid_2861650"
"lindau_DE_gid_2877550","nürnberg_DE_gid_2861650"
"lindau_DE_gid_2877550","nürnberg_DE_gid_2861650"
"nürnberg_DE_gid_2861650","strasbourg_FR_gid_2973783"
"nürnberg_DE_gid_2861650","strasbourg_FR_gid_2973783"
"nürnberg_DE_gid_2861650","nürnberg_DE_gid_2861650"
"nürnberg_DE_gid_2861650","nürnberg_DE_gid_2861650"
"nürnberg_DE_gid_2861650","wittenberg_DE_gid_7303020"
"nürnberg_DE_gid_2861650","mirandola_IT_gid_3173370"
"nürnberg_DE_gid_2861650","leipzig_DE_gid_2879139"
"nürnberg_DE_gid_2861650","nürnberg_DE_gid_2861650"
"nürnberg_DE_gid_2861650","basel_CH_gid_2661604"
