"Id","letter_no_in_edition","Source","sender_inferred","sender_uncertain","Target","recipient_inferred","recipient_uncertain","Label","send_date_year1","send_date_computable1","send_date_has_range","send_date_year2","send_date_computable2","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x"
"gbudé_rogers_65","65 [Rogers]","more_thomas_sir_saint_viaf_29541174",0,0,"budé_guillaume_viaf_105878228",0,0,"To William Budeaus, <c. August 1518>",1518,"1518-08-01",1,1518,"1518-08-31",1,1,0,"unknown_location_in_england_GB_gid_unknown",0,1,"paris_FR_gid_2988507",1,0,"latin","familiar letter","letter_1_to_1"
"gbudé_rogers_68","68 [Rogers]","more_thomas_sir_saint_viaf_29541174",0,0,"budé_guillaume_viaf_105878228",0,0,"To William Budeaus, At Court, <c. December 1518>",1518,"1518-12-01",1,1518,"1518-12-31",1,1,0,"unknown_location_in_england_GB_gid_unknown",0,1,"paris_FR_gid_2988507",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_767","767 [CWE] // 767 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"budé_guillaume_viaf_105878228",0,0,"767 To Guillaume Budé Louvain, [c 18 January] 1518 [CWE]",1518,"1518-01-18",0,1518,"1518-01-18",1,1,0,"leuven_BE_gid_2792482",0,0,"paris_FR_gid_2988507",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_778","778 [CWE] // 778 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"budé_guillaume_viaf_105878228",0,0,"778 To Guillaume Budé Louvain, 22 February [1518] [CWE]",1518,"1518-02-22",0,1518,"1518-02-22",1,0,0,"leuven_BE_gid_2792482",0,0,"paris_FR_gid_2988507",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_813","813 [CWE] // 813 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"budé_guillaume_viaf_105878228",0,0,"813 To Guillaume Budé Louvain, 17 April [1518] [CWE]",1518,"1518-04-17",0,1518,"1518-04-17",1,0,0,"leuven_BE_gid_2792482",0,0,"paris_FR_gid_2988507",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_869","869 [CWE] // 869 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"budé_guillaume_viaf_105878228",0,0,"869 To Guillaume Budé Louvain, 15 October 1518 [CWE]",1518,"1518-10-15",0,1518,"1518-10-15",0,0,0,"leuven_BE_gid_2792482",0,0,"paris_FR_gid_2988507",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_906","906 [CWE] // 906 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"budé_guillaume_viaf_105878228",0,0,"906 To Guillaume Budé Louvain, 22 December 1518 [CWE]",1518,"1518-12-22",0,1518,"1518-12-22",0,0,0,"leuven_BE_gid_2792482",0,0,"paris_FR_gid_2988507",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_866","866 [CWE] // 866 [ALLEN]","eichholz_adolf_viaf_unknown",0,0,"erasmus_desiderius_viaf_95982394",0,0,"866 From Adolf Eichholz Cologne, 6 October 1518 [CWE]",1518,"1518-10-06",0,1518,"1518-10-06",0,0,0,"köln_DE_gid_2886242",0,0,"leuven_BE_gid_2792482",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_857","857 [CWE] // 857 [ALLEN]","zasius_ulrich_viaf_61645489",0,0,"erasmus_desiderius_viaf_95982394",0,0,"857 From Udalricus Zasius Freiburg, 13 August 1518 [CWE]",1518,"1518-08-13",0,1518,"1518-08-13",0,0,0,"freiburg_DE_gid_2925177",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_845","845 [CWE] // 845 [ALLEN]","more_thomas_sir_saint_viaf_29541174",0,0,"erasmus_desiderius_viaf_95982394",0,0,"845 From Thomas More [England, c May 1518] [CWE]",1518,"1518-05-01",1,1518,"1518-05-31",1,1,0,"unknown_location_in_england_GB_gid_unknown",0,1,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_907","907 [CWE] // 907 [ALLEN]","more_thomas_sir_saint_viaf_29541174",0,0,"erasmus_desiderius_viaf_95982394",0,0,"907 From Thomas More [London? 1518?] [CWE]",1518,"1518-01-01",1,1518,"1518-12-31",1,0,1,"london_GB_gid_2643743",1,1,"leuven_BE_gid_2792482",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_810","810 [CWE] // 810 [ALLEN]","budé_guillaume_viaf_105878228",0,0,"erasmus_desiderius_viaf_95982394",0,0,"810 From Guillaume Budé Paris, 12 April [1518] [CWE]",1518,"1518-04-12",0,1518,"1518-04-12",1,0,0,"paris_FR_gid_2988507",0,0,"leuven_BE_gid_2792482",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_819","819 [CWE] // 819 [ALLEN]","budé_guillaume_viaf_105878228",0,0,"erasmus_desiderius_viaf_95982394",0,0,"819 From Guillaume Budé Paris, 20 April [1518] [CWE]",1518,"1518-04-20",0,1518,"1518-04-20",1,0,0,"paris_FR_gid_2988507",0,0,"leuven_BE_gid_2792482",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_896","896 [CWE] // 896 [ALLEN]","budé_guillaume_viaf_105878228",0,0,"erasmus_desiderius_viaf_95982394",0,0,"896 From Guillaume Budé Paris, 31 October [1518] [CWE]",1518,"1518-10-31",0,1518,"1518-10-31",1,0,0,"paris_FR_gid_2988507",0,0,"leuven_BE_gid_2792482",1,0,"latin","familiar letter","letter_1_to_1"
"gbudé_rep_20","20 [Répertoire]","budé_guillaume_viaf_105878228",0,0,"linacre_thomas_viaf_59233331",0,0,"Ep 20 A Thomas Linacre. Paris, 9 septembre [1518]",1518,"1518-09-09",0,1518,"1518-09-09",1,0,0,"paris_FR_gid_2988507",0,0,"london_GB_gid_2643743",1,1,"latin","familiar letter","letter_1_to_1"
"gbudé_rep_16","16 [Répertoire]","budé_guillaume_viaf_105878228",0,0,"pace_richard_viaf_62360861",0,0,"Ep 16 A Richard Pace. Paris, 27 avril 1518",1518,"1518-04-27",0,1518,"1518-04-27",0,0,0,"paris_FR_gid_2988507",0,0,"unknown_location_XX_gid_unknown",0,1,"latin","familiar letter","letter_1_to_1"
"gbudé_rep_17","17 [Répertoire]","budé_guillaume_viaf_105878228",0,0,"pace_richard_viaf_62360861",0,0,"Ep 17 A Richard Pace. Paris, 1er août [1518]",1518,"1518-08-01",0,1518,"1518-08-01",1,0,0,"paris_FR_gid_2988507",0,0,"unknown_location_XX_gid_unknown",0,1,"latin","familiar letter","letter_1_to_1"
"gbudé_rep_18","18 [Répertoire]","budé_guillaume_viaf_105878228",0,0,"pace_richard_viaf_62360861",0,0,"Ep 18 A Richard Pace. Paris, le 16 août [1518]",1518,"1518-08-16",0,1518,"1518-08-16",1,0,0,"paris_FR_gid_2988507",0,0,"unknown_location_XX_gid_unknown",0,1,"latin","familiar letter","letter_1_to_1"
"gbudé_rep_23","23 [Répertoire]","budé_guillaume_viaf_105878228",0,0,"pace_richard_viaf_62360861",0,0,"Ep 23 A Richard Pace. Paris, 5 novembre [1518]",1518,"1518-11-05",0,1518,"1518-11-05",1,0,0,"paris_FR_gid_2988507",0,0,"unknown_location_XX_gid_unknown",0,1,"latin","familiar letter","letter_1_to_1"
"era_cwe_787","787 [CWE] // 787 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"pace_richard_viaf_62360861",0,0,"787 To Richard Pace Louvain, 5 March 1518 [CWE]",1518,"1518-03-05",0,1518,"1518-03-05",0,0,0,"leuven_BE_gid_2792482",0,0,"unknown_location_XX_gid_unknown",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_821","821 [CWE] // 821 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"pace_richard_viaf_62360861",0,0,"821 To Richard Pace Louvain, 22 April 1518 [CWE]",1518,"1518-04-22",0,1518,"1518-04-22",0,0,0,"leuven_BE_gid_2792482",0,0,"unknown_location_XX_gid_unknown",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_887","887 [CWE] // 887 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"pace_richard_viaf_62360861",0,0,"887 To Richard Pace Louvain, 22 October 1518 [CWE]",1518,"1518-10-22",0,1518,"1518-10-22",0,0,0,"leuven_BE_gid_2792482",0,0,"unknown_location_XX_gid_unknown",1,0,"latin","familiar letter","letter_1_to_1"
"gbudé_rep_24","24 [Répertoire]","budé_guillaume_viaf_105878228",0,0,"egnazio_giovanni_battista_viaf_100187526",0,0,"Ep 24 A Battista Egnazio. Paris, 27 novembre 1518",1518,"1518-11-27",0,1518,"1518-11-27",0,0,0,"paris_FR_gid_2988507",0,0,"venice_IT_gid_3164603",0,1,"latin","familiar letter","letter_1_to_1"
