"letters_id","sender_id","recipient_id","send_date_computable1","source_loc_id","SourceLAT","SourceLNG","target_loc_id","TargetLAT","TargetLNG","GEOM"
"era_cwe_1992","erasmus_desiderius_viaf_95982394","pirckheimer_willibald_viaf_27173507","1528-05-01","basel_CH_gid_2661604","47.5584","7.57327","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.57327 47.5584 , 11.07752 49.45421) |era_cwe_1992"
"era_cwe_1997","erasmus_desiderius_viaf_95982394","pirckheimer_willibald_viaf_27173507","1528-05-28","basel_CH_gid_2661604","47.5584","7.57327","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.57327 47.5584 , 11.07752 49.45421) |era_cwe_1997"
"era_cwe_2028","erasmus_desiderius_viaf_95982394","pirckheimer_willibald_viaf_27173507","1528-08-25","basel_CH_gid_2661604","47.5584","7.57327","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.57327 47.5584 , 11.07752 49.45421) |era_cwe_2028"
"era_cwe_2158","erasmus_desiderius_viaf_95982394","pirckheimer_willibald_viaf_27173507","1529-05-09","freiburg_DE_gid_2925177","47.9959","7.85222","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.85222 47.9959 , 11.07752 49.45421) |era_cwe_2158"
"era_cwe_2196","erasmus_desiderius_viaf_95982394","pirckheimer_willibald_viaf_27173507","1529-07-15","freiburg_DE_gid_2925177","47.9959","7.85222","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.85222 47.9959 , 11.07752 49.45421) |era_cwe_2196"
"era_cwe_2214","erasmus_desiderius_viaf_95982394","pirckheimer_willibald_viaf_27173507","1529-09-07","freiburg_DE_gid_2925177","47.9959","7.85222","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.85222 47.9959 , 11.07752 49.45421) |era_cwe_2214"
"era_cwe_322","erasmus_desiderius_viaf_95982394","pirckheimer_willibald_viaf_27173507","1515-01-24","basel_CH_gid_2661604","47.5584","7.57327","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.57327 47.5584 , 11.07752 49.45421) |era_cwe_322"
"era_cwe_362","erasmus_desiderius_viaf_95982394","pirckheimer_willibald_viaf_27173507","1515-10-16","basel_CH_gid_2661604","47.5584","7.57327","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.57327 47.5584 , 11.07752 49.45421) |era_cwe_362"
"era_cwe_407","erasmus_desiderius_viaf_95982394","pirckheimer_willibald_viaf_27173507","1516-05-12","basel_CH_gid_2661604","47.5584","7.57327","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.57327 47.5584 , 11.07752 49.45421) |era_cwe_407"
"era_cwe_694","erasmus_desiderius_viaf_95982394","pirckheimer_willibald_viaf_27173507","1517-11-02","leuven_BE_gid_2792482","50.87959","4.70093","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (4.70093 50.87959 , 11.07752 49.45421) |era_cwe_694"
"era_cwe_856","erasmus_desiderius_viaf_95982394","pirckheimer_willibald_viaf_27173507","1518-07-01","basel_CH_gid_2661604","47.5584","7.57327","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.57327 47.5584 , 11.07752 49.45421) |era_cwe_856"
"wpirck_bw_10","nürnberg_town_council_of_viaf_not_applicable","pirckheimer_willibald_viaf_27173507","1499-05-24","nürnberg_DE_gid_2861650","49.45421","11.07752","lindau_DE_gid_2877550","47.54612","9.68431","LINESTRING (11.07752 49.45421 , 9.68431 47.54612) |wpirck_bw_10"
"wpirck_bw_100","marchello_david_de_viaf_unknown","pirckheimer_willibald_viaf_27173507","1506-02-19","augsburg_DE_gid_2954172","48.37154","10.89851","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.89851 48.37154 , 11.07752 49.45421) |wpirck_bw_100"
"wpirck_bw_1000","schöner_johannes_viaf_41849693","pirckheimer_willibald_viaf_27173507","1526-01-07","bamberg_DE_gid_2952984","49.89873","10.90067","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.90067 49.89873 , 11.07752 49.45421) |wpirck_bw_1000"
"wpirck_bw_1001","montanus_jakob_viaf_52459266","pirckheimer_willibald_viaf_27173507","1526-01-09","herford_DE_gid_2906121","52.11457","8.67343","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (8.67343 52.11457 , 11.07752 49.45421) |wpirck_bw_1001"
"wpirck_bw_1002","dietrich_ambrosius_viaf_69673463","pirckheimer_willibald_viaf_27173507","1526-01-15","esslingen_DE_gid_2928751","48.73961","9.30473","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (9.30473 48.73961 , 11.07752 49.45421) |wpirck_bw_1002"
"wpirck_bw_1003","pirckheimer_sabina_viaf_100506400","pirckheimer_willibald_viaf_27173507","1526-01-15","bergen_abbey_DE_gid_unknown","48.73218","11.18709","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.18709 48.73218 , 11.07752 49.45421) |wpirck_bw_1003"
"wpirck_bw_1004","pirckheimer_eufemia_viaf_100506353","pirckheimer_willibald_viaf_27173507","1526-01-15","bergen_abbey_DE_gid_unknown","48.73218","11.18709","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.18709 48.73218 , 11.07752 49.45421) |wpirck_bw_1004"
"wpirck_bw_1005","pirckheimer_caritas_die_jüngere_viaf_1024145858287223022794","pirckheimer_willibald_viaf_27173507","1526-01-15","bergen_abbey_DE_gid_unknown","48.73218","11.18709","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.18709 48.73218 , 11.07752 49.45421) |wpirck_bw_1005"
"wpirck_bw_1006","schweiß_alexander_von_viaf_89934990","pirckheimer_willibald_viaf_27173507","1526-01-21","toledo_ES_gid_2510409","39.8581","-4.02263","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (-4.02263 39.8581 , 11.07752 49.45421) |wpirck_bw_1006"
"wpirck_bw_1007","geuder_georg_viaf_uncertain","pirckheimer_willibald_viaf_27173507","1526-01-22","toledo_ES_gid_2510409","39.8581","-4.02263","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (-4.02263 39.8581 , 11.07752 49.45421) |wpirck_bw_1007"
"wpirck_bw_1008","pirckheimer_sabina_viaf_100506400","pirckheimer_willibald_viaf_27173507","1526-02-01","bergen_abbey_DE_gid_unknown","48.73218","11.18709","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.18709 48.73218 , 11.07752 49.45421) |wpirck_bw_1008"
"wpirck_bw_1009","pirckheimer_eufemia_viaf_100506353","pirckheimer_willibald_viaf_27173507","1526-02-01","bergen_abbey_DE_gid_unknown","48.73218","11.18709","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.18709 48.73218 , 11.07752 49.45421) |wpirck_bw_1009"
"wpirck_bw_101","dürer_albrecht_viaf_54146999","pirckheimer_willibald_viaf_27173507","1506-02-28","venice_IT_gid_3164603","45.43713","12.33265","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (12.33265 45.43713 , 11.07752 49.45421) |wpirck_bw_101"
"wpirck_bw_1010","tscherte_hans_viaf_95414344","pirckheimer_willibald_viaf_27173507","1526-02-05","vienna_AT_gid_2761369","48.20849","16.37208","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (16.37208 48.20849 , 11.07752 49.45421) |wpirck_bw_1010"
"wpirck_bw_1011","pöll_johann_viaf_unknown","pirckheimer_willibald_viaf_27173507","1526-02-17","königstein_DE_gid_2885765","49.60854","11.63143","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.63143 49.60854 , 11.07752 49.45421) |wpirck_bw_1011"
"wpirck_bw_1012","pirckheimer_katharina_die_ältere_viaf_17967599","pirckheimer_willibald_viaf_27173507","1526-02-20","geisenfeld_abbey_DE_gid_unknown","48.683256","11.613472","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.613472 48.683256 , 11.07752 49.45421) |wpirck_bw_1012"
"wpirck_bw_1013","gugel_christoph_viaf_232302151","pirckheimer_willibald_viaf_27173507","1526-02-01","nürnberg_DE_gid_2861650","49.45421","11.07752","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.07752 49.45421 , 11.07752 49.45421) |wpirck_bw_1013"
"wpirck_bw_1014","hohenlohe_graf_albrecht_von_viaf_37680768","pirckheimer_willibald_viaf_27173507","1526-03-05","neuenstein_DE_gid_2865557","49.2049","9.58","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (9.58 49.2049 , 11.07752 49.45421) |wpirck_bw_1014"
"wpirck_bw_1015ck1","donauwörth_mayor_of_viaf_not_applicable","pirckheimer_willibald_viaf_27173507","1526-03-05","donauwörth_DE_gid_2936253","48.71804","10.7793","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.7793 48.71804 , 11.07752 49.45421) |wpirck_bw_1015ck1"
"wpirck_bw_1016","schöner_johannes_viaf_41849693","pirckheimer_willibald_viaf_27173507","1526-03-07","bamberg_DE_gid_2952984","49.89873","10.90067","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.90067 49.89873 , 11.07752 49.45421) |wpirck_bw_1016"
