"Id"	"letter_no_in_edition"	"sender_id"	"sender_as_marked"	"sender_inferred"	"sender_uncertain"	"recipient_id"	"recipient_as_marked"	"recipient_inferred"	"recipient_uncertain"	"label"	"send_date_year1"	"send_date_month1"	"send_date_day1"	"send_date_computable1"	"send_date_has_range"	"send_date_year2"	"send_date_month2"	"send_date_day2"	"send_date_computable2"	"send_date_as_marked"	"send_date_inferred"	"send_date_approx"	"send_date_uncertain"	"Source"	"source_loc_as_marked"	"source_loc_inferred"	"source_loc_uncertain"	"Target"	"target_loc_as_marked"	"target_loc_inferred"	"target_loc_uncertain"	"letter_language"	"letter_type_genus"	"letter_type_x_to_x"	"further_annotation"
"era_cwealien_583"	"9 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"tunstall_cuthbert_viaf_22160214"	"Cuthbert Tunstall"	"0"	"0"	"Ep. 9 A Cuthbert Tunstall. Paris, 19 mai [1517]"	"1517"	"05"	"19"	"1517-05-19"	"0"	"1517"	"05"	"19"	"1517-05-19"	"19 mai [1517]"	"1"	"0"	"0"	"paris_FR_gid_2988507"	"Paris"	"0"	"0"	"antwerpen_BE_gid_2803138"	"[Antwerp]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_583"
"era_cwe_1011"	"1011 [CWE] // 44 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"erasmus_desiderius_viaf_95982394"	"Erasme"	"0"	"0"	"Ep 44 A Erasme. Marly, 15 septembre [1519]"	"1519"	"09"	NULL	"1519-09-01"	"1"	"1519"	"09"	NULL	"1519-09-10"	"[early September 1519] [CWE]"	"1"	"0"	"0"	"marly_la_ville_FR_gid_2995653"	"Marly"	"0"	"0"	"leuven_BE_gid_2792482"	"[Leuven]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_1011 // // the redating of this letter in CWE has been applied :CK, cf. CWE Vol. VII, p. 66"
"era_cwe_1015"	"1015 [CWE] // 45 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"erasmus_desiderius_viaf_95982394"	"Erasme"	"0"	"0"	"Ep 45 A Erasme. Marly, 15 septembre [1519]"	"1519"	"09"	"15"	"1519-09-15"	"0"	"1519"	"09"	"15"	"1519-09-15"	"15 septembre [1519]"	"1"	"0"	"0"	"marly_la_ville_FR_gid_2995653"	"Marly"	"0"	"0"	"leuven_BE_gid_2792482"	"[Leuven]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_1015"
"era_cwe_1073"	"61 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"erasmus_desiderius_viaf_95982394"	"Erasme"	"0"	"0"	"Ep 61 A Erasme. Marly, 25 février [1520]"	"1520"	"02"	"26"	"1520-02-26"	"0"	"1520"	"02"	"26"	"1520-02-26"	"26 February [1520] [CWE]"	"1"	"0"	"0"	"marly_la_ville_FR_gid_2995653"	"Marly"	"0"	"0"	"leuven_BE_gid_2792482"	"[Leuven]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_1073 // the redating of this letter in CWE has been applied :CK, cf. CWE Vol. VII, p. 212"
"era_cwe_1328"	"1328 [CWE] // 139 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"erasmus_desiderius_viaf_95982394"	"Erasme"	"0"	"0"	"Ep 139 A Erasme. Paris, 14 décembre [1522]"	"1522"	"12"	"14"	"1522-12-14"	"0"	"1522"	"12"	"14"	"1522-12-14"	"14 décembre [1522]"	"1"	"0"	"0"	"paris_FR_gid_2988507"	"Paris"	"0"	"0"	"basel_CH_gid_2661604"	"[Basel]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_1328"
"era_cwe_1370"	"1370 [CWE] // 140 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"erasmus_desiderius_viaf_95982394"	"Erasme"	"0"	"0"	"Ep 140 A Erasme. [Début de l'année 1523]"	"1523"	"06"	NULL	"1523-06-01"	"1"	"1523"	"06"	NULL	"1523-06-30"	"[c June 1523] [CWE]"	"1"	"0"	"0"	"paris_FR_gid_2988507"	"[Paris] [CWE]"	"1"	"1"	"basel_CH_gid_2661604"	"[Basel]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_1370 // the redating of this letter in CWE has been applied as well as the inferred source location, cf. CWE Vol. X, pp. 34-35"
"era_cwe_1439"	"1439 [CWE] // 147 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"erasmus_desiderius_viaf_95982394"	"Erasme"	"0"	"0"	"Ep 147 A Erasme. Paris, 11 avril [1524]"	"1524"	"04"	"11"	"1524-04-11"	"0"	"1524"	"04"	"11"	"1524-04-11"	"11 avril [1524]"	"1"	"0"	"0"	"paris_FR_gid_2988507"	"Paris"	"0"	"0"	"basel_CH_gid_2661604"	"[Basel]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_1439"
"era_cwe_1446"	"1446 [CWE] // 148 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"erasmus_desiderius_viaf_95982394"	"Erasme"	"0"	"0"	"Ep 148 A Erasme. Paris, le 8 mai [1524]"	"1524"	"05"	"08"	"1524-05-08"	"0"	"1524"	"05"	"08"	"1524-05-08"	"le 8 mai [1524]"	"1"	"0"	"0"	"paris_FR_gid_2988507"	"Paris"	"0"	"0"	"basel_CH_gid_2661604"	"[Basel]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_1446"
"era_cwe_1812"	"1812 [CWE] 160 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"erasmus_desiderius_viaf_95982394"	"Erasme"	"0"	"0"	"Ep 160 A Erasme. Paris, [22 avril 1527]"	"1527"	"04"	"22"	"1527-04-22"	"0"	"1527"	"04"	"22"	"1527-04-22"	"[22 avril 1527]"	"1"	"0"	"0"	"paris_FR_gid_2988507"	"Paris"	"0"	"0"	"basel_CH_gid_2661604"	"[Basel]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_1812"
"era_cwe_403"	"403 [CWE] // 3 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"erasmus_desiderius_viaf_95982394"	"Erasme"	"0"	"0"	"Ep. 3 A Erasme. 1er mai [1516]"	"1516"	"05"	"01"	"1516-05-01"	"0"	"1516"	"05"	"01"	"1516-05-01"	"1er mai [1516]"	"1"	"0"	"0"	"paris_FR_gid_2988507"	NULL	"1"	"1"	"basel_CH_gid_2661604"	"[Basel]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_403"
"era_cwe_435"	"435 [CWE] // 4 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"erasmus_desiderius_viaf_95982394"	"Erasme"	"0"	"0"	"Ep. 4 A Erasme. Paris, 7 juillet [1516]"	"1516"	"07"	"07"	"1516-07-07"	"0"	"1516"	"07"	"07"	"1516-07-07"	"7 juillet [1516]"	"1"	"0"	"0"	"paris_FR_gid_2988507"	"Paris"	"0"	"0"	"antwerpen_BE_gid_2803138"	"[Antwerp]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_435"
"era_cwe_493"	"493 [CWE] // 5 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"erasmus_desiderius_viaf_95982394"	"Erasme"	"0"	"0"	"Ep. 5 A Erasme. Paris, 27 Octobre [1516]"	"1516"	"11"	"26"	"1516-11-26"	"0"	"1516"	"11"	"26"	"1516-11-26"	"[26 November 1516] [CWE]"	"1"	"0"	"0"	"paris_FR_gid_2988507"	"Paris"	"0"	"0"	"brussels_BE_gid_2800866"	"[Brussels]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_493 // the redating of this letter in CWE has been applied :CK, cf. CWE Vol. IV, p. 137"
"era_cwe_522"	"522 [CWE] // 7 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"erasmus_desiderius_viaf_95982394"	"Erasme"	"0"	"0"	"Ep. 7 A Erasme. Paris, 5 février [1517]"	"1517"	"02"	"05"	"1517-02-05"	"0"	"1517"	"02"	"05"	"1517-02-05"	"5 février [1517]"	"1"	"0"	"0"	"paris_FR_gid_2988507"	"Paris"	"0"	"0"	"brussels_BE_gid_2800866"	"[Brussels]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_522"
"era_cwe_568"	"568 [CWE] // 8 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"erasmus_desiderius_viaf_95982394"	"Erasme"	"0"	"0"	"Ep. 8 A Erasme. Paris, 6 avril 1517"	"1517"	"04"	"05"	"1517-04-05"	"0"	"1517"	"04"	"05"	"1517-04-05"	"5 April [1517] [CWE]"	"1"	"0"	"0"	"paris_FR_gid_2988507"	"Paris"	"0"	"0"	"brussels_BE_gid_2800866"	"[Brussels]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_568 // the redating of this letter in CWE has been applied - note that there is no indication in CWE of the minor redating"
"era_cwe_609"	"609 [CWE] // 11 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"erasmus_desiderius_viaf_95982394"	"Erasme"	"0"	"0"	"Ep. 11 A Erasme. Paris, 17. juillet 1517"	"1517"	"07"	"17"	"1517-07-17"	"0"	"1517"	"07"	"17"	"1517-07-17"	"17. juillet 1517"	"1"	"0"	"0"	"paris_FR_gid_2988507"	"Paris"	"0"	"0"	"leuven_BE_gid_2792482"	"[Leuven]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_609"
"era_cwe_744"	"744 [CWE] // 13 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"erasmus_desiderius_viaf_95982394"	"Erasme"	"0"	"0"	"Ep 13 A Erasme. Paris, le 21 décembre [1517]"	"1517"	"12"	"21"	"1517-12-21"	"0"	"1517"	"12"	"21"	"1517-12-21"	"le 21 décembre [1517]"	"1"	"0"	"0"	"paris_FR_gid_2988507"	"Paris"	"0"	"0"	"leuven_BE_gid_2792482"	"[Leuven]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_744"
"era_cwe_810"	"810 [CWE] // 14 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"erasmus_desiderius_viaf_95982394"	"Erasme"	"0"	"0"	"Ep 14 A Erasme. Paris, 12 avril [1518]"	"1518"	"04"	"12"	"1518-04-12"	"0"	"1518"	"04"	"12"	"1518-04-12"	"12 avril [1518]"	"1"	"0"	"0"	"paris_FR_gid_2988507"	"Paris"	"0"	"0"	"leuven_BE_gid_2792482"	"[Leuven]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_810"
"era_cwe_819"	"819 [CWE] // 15 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"erasmus_desiderius_viaf_95982394"	"Erasme"	"0"	"0"	"Ep 15 A Erasme. Paris, 20 avril [1518]"	"1518"	"04"	"20"	"1518-04-20"	"0"	"1518"	"04"	"20"	"1518-04-20"	"20 avril [1518]"	"1"	"0"	"0"	"paris_FR_gid_2988507"	"Paris"	"0"	"0"	"leuven_BE_gid_2792482"	"[Leuven]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_819"
"era_cwe_896"	"896 [CWE] // 22 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"erasmus_desiderius_viaf_95982394"	"Erasme"	"0"	"0"	"Ep 22 A Erasme. Paris 31 octobre [1518], G. B. avait reçu la veille la lettre d'Erasme"	"1518"	"10"	"31"	"1518-10-31"	"0"	"1518"	"10"	"31"	"1518-10-31"	"31 octobre [1518], G. B. avait reçu la veille"	"1"	"0"	"0"	"paris_FR_gid_2988507"	"Paris"	"0"	"0"	"leuven_BE_gid_2792482"	"[Leuven]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_896"
"era_cwe_915"	"915 [CWE] // 25 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"erasmus_desiderius_viaf_95982394"	"Erasme"	"0"	"0"	"Ep 25 A Erasme. Paris, 1er février [1519]"	"1519"	"02"	"01"	"1519-02-01"	"0"	"1519"	"02"	"01"	"1519-02-01"	"1er février [1519]"	"1"	"0"	"0"	"paris_FR_gid_2988507"	"Paris"	"0"	"0"	"leuven_BE_gid_2792482"	"[Leuven]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_915"
"era_cwe_924"	"924 [CWE] // 26 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"erasmus_desiderius_viaf_95982394"	"Erasme"	"0"	"0"	"Ep 26 A Erasme. Paris, 6 mars [1519]"	"1519"	"03"	"06"	"1519-03-06"	"0"	"1519"	"03"	"06"	"1519-03-06"	"6 mars [1519]"	"1"	"0"	"0"	"paris_FR_gid_2988507"	"Paris"	"0"	"0"	"leuven_BE_gid_2792482"	"[Leuven or Mecheln?]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_924"
"era_cwe_929"	"929 [CWE] // 27 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"erasmus_desiderius_viaf_95982394"	"Erasme"	"0"	"0"	"Ep 27 A Erasme. Paris, 19 mars [1519]"	"1519"	"03"	"19"	"1519-03-19"	"0"	"1519"	"03"	"19"	"1519-03-19"	"19 mars [1519]"	"1"	"0"	"0"	"paris_FR_gid_2988507"	"Paris"	"0"	"0"	"mechelen_BE_gid_2791537"	"[Mechelen]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_929"
"era_cwe_987"	"987 [CWE] // 33 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"erasmus_desiderius_viaf_95982394"	"Erasme"	"0"	"0"	"Ep 33 A Erasme. Paris, 10 juin [1519]"	"1519"	"06"	"10"	"1519-06-10"	"0"	"1519"	"06"	"10"	"1519-06-10"	"10 juin [1519]"	"1"	"0"	"0"	"paris_FR_gid_2988507"	"Paris"	"0"	"0"	"leuven_BE_gid_2792482"	"[Leuven]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_987"
"era_cwe_992"	"992 [CWE] // 35 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"erasmus_desiderius_viaf_95982394"	"Erasme"	"0"	"0"	"Ep 35 A Erasme. Paris, 30 juin 1519"	"1519"	"06"	"30"	"1519-06-30"	"0"	"1519"	"06"	"30"	"1519-06-30"	"30 juin 1519"	"0"	"0"	"0"	"paris_FR_gid_2988507"	"Paris"	"0"	"0"	"leuven_BE_gid_2792482"	"[Leuven]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"identical with era_cwe_992"
"gbudé_glazure_1"	NULL	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"copus_guilielmus_viaf_22249056"	"Guillaume Cop"	"0"	"0"	"To Guillaume Cop, <1512>"	"1512"	NULL	NULL	"1512-01-01"	"1"	"1512"	NULL	NULL	"1512-01-01"	"<1512>"	"1"	"0"	"0"	"paris_FR_gid_2988507"	"[Paris] [CWE]"	"1"	"0"	"paris_FR_gid_2988507"	"[Paris] [CWE]"	"1"	"0"	"latin"	"familiar letter"	"letter_1_to_1"	NULL
"gbudé_gueudet_01"	NULL	"budé_guillaume_viaf_105878228"	"Guillaume Budé [Gueudet]"	"0"	"0"	"alciati_andrea_viaf_51699991"	"Andrea Alciat [Gueudet]"	"0"	"0"	"Guillaume Budé à Andrea Alciat. Paris, le 21 juin 1530 [Gueudet]"	"1530"	"06"	"21"	"1530-06-21"	"0"	"1530"	"06"	"21"	"1530-06-21"	"21 juin 1530 [Gueudet]"	"0"	"0"	"0"	"paris_FR_gid_2988507"	"Paris [Gueudet]"	"0"	"0"	"bourges_FR_gid_3031005"	"[Bourges]"	"1"	"0"	"latin"	"familiar letter"	"letter_1_to_1"	"published in Gueudet 1968 - Une lettre inédite de Budé a Alciat"
"gbudé_lg_49"	"49 [Budé lettre grecques]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé [Budé lettres grecques]"	"0"	"0"	"du_mayne_guillaume_viaf_2808362"	"Guillaume du Maine [Budé lettres grecques]"	"0"	"0"	"Ep 49 Budé à du Maine. Troyes, 24 avril [1521] [Budé lettres grecques]"	"1521"	"04"	"24"	"1521-04-24"	"0"	"1521"	"04"	"24"	"1521-04-24"	"24 avril [1521]"	"1"	"0"	"0"	"troyes_FR_gid_2971549"	"Troyes"	"0"	"0"	"paris_FR_gid_2988507"	"[Paris]"	"1"	"0"	"greek"	"familiar letter"	"letter_1_to_1"	NULL
"gbudé_rep_1"	"26 [Budé lettres grecques] // 1 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"lascaris_janus_viaf_32142389"	"Janus Lascaris"	"0"	"0"	"Ep. 1 A Janus Lascaris, à Milan. De Paris, 14 mars [1510]"	"1510"	"03"	"14"	"1510-03-14"	"0"	"1510"	"03"	"14"	"1510-03-14"	"14 mars [1510]"	"1"	"0"	"0"	"paris_FR_gid_2988507"	"De Paris"	"0"	"0"	"milano_IT_gid_3173435"	"Milan"	"0"	"0"	"greek"	"familiar letter"	"letter_1_to_1"	"this is also Budé lettres grecques No. 26"
"gbudé_rep_10"	"10 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"linacre_thomas_viaf_59233331"	"Thomas Linacre"	"0"	"0"	"Ep. 10 A Thomas Linacre. Paris, 10 juillet [1517]"	"1517"	"07"	"10"	"1517-07-10"	"0"	"1517"	"07"	"10"	"1517-07-10"	"10 juillet [1517]"	"1"	"0"	"0"	"paris_FR_gid_2988507"	"Paris"	"0"	"0"	"london_GB_gid_2643743"	"[London]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	NULL
"gbudé_rep_100"	"100 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"cochlæus_johannes_viaf_121589726"	"Iohannes Cochlaeus"	"0"	"0"	"Ep 100 A Iohannes Cochlaeus. Dijon, à la suite de la cour, 9 juin 1521"	"1521"	"06"	"09"	"1521-06-09"	"0"	"1521"	"06"	"09"	"1521-06-09"	"9 juin 1521"	"0"	"0"	"0"	"dijon_FR_gid_3021372"	"Dijon, à la suite de la cour"	"0"	"0"	"frankfurt_am_main_DE_gid_2925533"	"[Frankfurt am Main]"	"0"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	NULL
"gbudé_rep_103"	"10 [Budé lettres grecques] // 103 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"brie_germain_de_viaf_227062191"	"Germain de Brie"	"0"	"0"	"Ep 103 A Germain de Brie. De Dijon, ville près de la résidence de la cour, 18 juin 1521"	"1521"	"06"	"18"	"1521-06-18"	"0"	"1521"	"06"	"18"	"1521-06-18"	"18 juin 1521"	"0"	"0"	"0"	"dijon_FR_gid_3021372"	"De Dijon, ville près de la résidence de la cour"	"0"	"0"	"paris_FR_gid_2988507"	"[Paris]"	"0"	"1"	"greek"	"familiar letter"	"letter_1_to_1"	"this is also Budé lettres grecques No. 10"
"gbudé_rep_104"	"11 [Budé lettres grecques] // 104 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"brie_germain_de_viaf_227062191"	"Germain de Brie"	"0"	"0"	"Ep 104 A Germain de Brie. Dijon, 19 juin 1521"	"1521"	"06"	"19"	"1521-06-19"	"0"	"1521"	"06"	"19"	"1521-06-19"	"19 juin 1521"	"0"	"0"	"0"	"dijon_FR_gid_3021372"	"Dijon"	"0"	"0"	"paris_FR_gid_2988507"	"[Paris]"	"0"	"1"	"greek"	"familiar letter"	"letter_1_to_1"	"this is also Budé lettres grecques No. 11"
"gbudé_rep_105"	"105 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"budé_jacques_viaf_uncertain"	"Jacques Budé"	"0"	"0"	"Ep 105 A Jacques Budé, frère de G. B. Dijon, 21 juin [1521]"	"1521"	"06"	"21"	"1521-06-21"	"0"	"1521"	"06"	"21"	"1521-06-21"	"21 juin [1521]"	"1"	"0"	"0"	"dijon_FR_gid_3021372"	"Dijon"	"0"	"0"	"noyon_FR_gid_2989877"	"[Noyon]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	NULL
"gbudé_rep_107"	"107 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"ruzé_louis_viaf_306487693"	"Louis Ruzé"	"0"	"0"	"Ep 107 Louis Ruzé. A Nuits, en Bourgogne, 1er juillet [1521]"	"1521"	"07"	"01"	"1521-07-01"	"0"	"1521"	"07"	"01"	"1521-07-01"	"1er juillet [1521]"	"1"	"0"	"0"	"nuits_saint_georges_FR_gid_2989837"	"A Nuits, en Bourgogne"	"0"	"0"	"paris_FR_gid_2988507"	"[Paris]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	NULL
"gbudé_rep_108"	"108 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"le_picart_jean_viaf_unknown"	"Jean Le Picart"	"0"	"0"	"Ep 108 A Jean Le Picart. Dijon, 16 juillet [1521]"	"1521"	"07"	"16"	"1521-07-16"	"0"	"1521"	"07"	"16"	"1521-07-16"	"16 juillet [1521]"	"1"	"0"	"0"	"dijon_FR_gid_3021372"	"Dijon"	"0"	"0"	"paris_FR_gid_2988507"	"[Paris]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	NULL
"gbudé_rep_110"	"54 [Budé lettres grecques] // 110 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"du_mayne_guillaume_viaf_2808362"	"Guillaume du Maine"	"0"	"0"	"Ep 110 A Guillaume du Maine. Autun, 9 août [1521]"	"1521"	"08"	"09"	"1521-08-09"	"0"	"1521"	"08"	"09"	"1521-08-09"	"9 août [1521]"	"1"	"0"	"0"	"autun_FR_gid_3035883"	"Autun"	"0"	"0"	"paris_FR_gid_2988507"	"[Paris]"	"0"	"1"	"greek"	"familiar letter"	"letter_1_to_1"	"this is also Budé lettres grecques No. 54"
"gbudé_rep_111"	"23 [Budé lettres grecques] // 111 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"lamy_pierre_viaf_unknown"	"Pierre Lamy"	"0"	"0"	"Ep 111 A Pierre Lamy. Autun, 14 août [1521]"	"1521"	"08"	"14"	"1521-08-14"	"0"	"1521"	"08"	"14"	"1521-08-14"	"14 août [1521]"	"1"	"0"	"0"	"autun_FR_gid_3035883"	"Autun"	"0"	"0"	"fontenay_le_comte_FR_gid_3017921"	"[Fontenay-le-Comte]"	"0"	"1"	"greek"	"familiar letter"	"letter_1_to_1"	"this is also Budé lettres grecques No. 23"
"gbudé_rep_113"	"55 [Budé lettres grecques] // 113 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"du_mayne_guillaume_viaf_2808362"	"Guillaume du Maine"	"0"	"0"	"Ep 113 A Guillaume du Maine. Troyes, 30 août [1521]"	"1521"	"08"	"30"	"1521-08-30"	"0"	"1521"	"08"	"30"	"1521-08-30"	"30 août [1521]"	"1"	"0"	"0"	"troyes_FR_gid_2971549"	"Troyes"	"0"	"0"	"paris_FR_gid_2988507"	"[Paris]"	"0"	"1"	"greek"	"familiar letter"	"letter_1_to_1"	"this is also Budé lettres grecques No. 55"
"gbudé_rep_115"	"12 [Budé lettres grecques] // 115 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"brie_germain_de_viaf_227062191"	"Germain de Brie"	"0"	"0"	"Ep 115 A Germain de Brie. Troyes, 2 septembre [1521]"	"1521"	"09"	"02"	"1521-09-02"	"0"	"1521"	"09"	"02"	"1521-09-02"	"2 septembre [1521]"	"1"	"0"	"0"	"troyes_FR_gid_2971549"	"Troyes"	"0"	"0"	"paris_FR_gid_2988507"	"[Paris]"	"0"	"1"	"greek"	"familiar letter"	"letter_1_to_1"	"this is also Budé lettres grecques No. 12"
"gbudé_rep_118"	"118 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"deloynes_françois_viaf_212150646"	"François Deloynes"	"0"	"0"	"Ep 118 A François Deloynes. Reims, 14 septembre [1521]"	"1521"	"09"	"14"	"1521-09-14"	"0"	"1521"	"09"	"14"	"1521-09-14"	"14 septembre [1521]"	"1"	"0"	"0"	"reims_FR_gid_2984114"	"Reims"	"0"	"0"	"paris_FR_gid_2988507"	"[Paris]"	"0"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	NULL
"gbudé_rep_12"	"12 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"lupset_thomas_viaf_89034021"	"Thomas Lupset"	"0"	"0"	"Ep 12 A Thomas Lupset. Paris, 31 juillet [1517]"	"1517"	"07"	"31"	"1517-07-31"	"0"	"1517"	"07"	"31"	"1517-07-31"	"31 juillet [1517]"	"1"	"0"	"0"	"paris_FR_gid_2988507"	"Paris"	"0"	"0"	"london_GB_gid_2643743"	"[London]"	"1"	"1"	"latin"	"prefatory letter"	"letter_1_to_1"	NULL
"gbudé_rep_120"	"120 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"le_picart_jean_viaf_unknown"	"Jean le Picart"	"0"	"0"	"Ep 120 A Jean le Picart. De la cour, qui réside environs de Reims, 24 septembre [1521]"	"1521"	"09"	"24"	"1521-09-24"	"0"	"1521"	"09"	"24"	"1521-09-24"	"24 septembre [1521]"	"1"	"0"	"0"	"reims_FR_gid_2984114"	"De la cour, qui réside environs de Reims"	"1"	"1"	"paris_FR_gid_2988507"	"[Paris]"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	NULL
"gbudé_rep_124"	"57 [Budé lettres grecques] // 124 [Répertoire]"	"budé_guillaume_viaf_105878228"	"Guillaume Budé"	"0"	"0"	"du_mayne_guillaume_viaf_2808362"	"Guillaume du Maine"	"0"	"0"	"Ep 124 A Guillaume du Maine. Au camp, le 18 octobre [1521]"	"1521"	"10"	"18"	"1521-10-18"	"0"	"1521"	"10"	"18"	"1521-10-18"	"le 18 octobre [1521]"	"1"	"0"	"0"	"élincourt_FR_gid_3020293"	"Au camp [= Élincourt :CK]"	"1"	"0"	"paris_FR_gid_2988507"	"[Paris]"	"0"	"1"	"greek"	"familiar letter"	"letter_1_to_1"	"this is also Budé lettres grecques No. 57"
