"letters_id","sender_id","recipient_id","send_date_computable1","source_loc_id","SourceLAT","SourceLNG","target_loc_id","TargetLAT","TargetLNG","GEOM"
"wpirck_bw_1287","a9779b0b-cb2b-4a48-84c4-940449ef5c3c","d9233b24-a98c-4279-8065-e2ab70c0d080","1530-04-28","freiburg_DE_gid_2925177","47.9959","7.85222","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.85222 47.9959, 11.07752 49.45421)"
"wpirck_bw_1288","e921d3e6-9dc2-40e7-9fe6-902dcd5cfe9b","d9233b24-a98c-4279-8065-e2ab70c0d080","1530-04-29","augsburg_DE_gid_2954172","48.37154","10.89851","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.89851 48.37154, 11.07752 49.45421)"
"wpirck_bw_1290","c7280d05-7044-4b72-9af8-5dcff8b57743","d9233b24-a98c-4279-8065-e2ab70c0d080","1530-05-19","augsburg_DE_gid_2954172","48.37154","10.89851","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.89851 48.37154, 11.07752 49.45421)"
"wpirck_bw_1293","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1530-05-30","augsburg_DE_gid_2954172","48.37154","10.89851","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.89851 48.37154, 11.07752 49.45421)"
"wpirck_bw_1294","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1530-06-01","augsburg_DE_gid_2954172","48.37154","10.89851","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.89851 48.37154, 11.07752 49.45421)"
"wpirck_bw_1295","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1530-06-02","augsburg_DE_gid_2954172","48.37154","10.89851","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.89851 48.37154, 11.07752 49.45421)"
"wpirck_bw_1296","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1530-06-09","augsburg_DE_gid_2954172","48.37154","10.89851","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.89851 48.37154, 11.07752 49.45421)"
"wpirck_bw_1297","82023df8-a729-45f3-9e10-690acb331101","d9233b24-a98c-4279-8065-e2ab70c0d080","1530-06-18","augsburg_DE_gid_2954172","48.37154","10.89851","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.89851 48.37154, 11.07752 49.45421)"
"wpirck_bw_1298","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1530-06-24","augsburg_DE_gid_2954172","48.37154","10.89851","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.89851 48.37154, 11.07752 49.45421)"
"wpirck_bw_1300","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1530-06-27","augsburg_DE_gid_2954172","48.37154","10.89851","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.89851 48.37154, 11.07752 49.45421)"
"wpirck_bw_1302","893a2802-c9ed-4f40-9fa2-d1284334c044","d9233b24-a98c-4279-8065-e2ab70c0d080","1530-06-27","augsburg_DE_gid_2954172","48.37154","10.89851","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.89851 48.37154, 11.07752 49.45421)"
"wpirck_bw_1311","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1530-08-25","augsburg_DE_gid_2954172","48.37154","10.89851","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.89851 48.37154, 11.07752 49.45421)"
"wpirck_bw_1315","3ee5f6cd-ee1c-4774-af66-27271ec71cb3","d9233b24-a98c-4279-8065-e2ab70c0d080","1530-09-05","freiburg_DE_gid_2925177","47.9959","7.85222","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.85222 47.9959, 11.07752 49.45421)"
"wpirck_bw_1316","9303451d-5a45-49d0-a202-5fc0221ab96c","d9233b24-a98c-4279-8065-e2ab70c0d080","1530-09-11","augsburg_DE_gid_2954172","48.37154","10.89851","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.89851 48.37154, 11.07752 49.45421)"
"wpirck_bw_1317","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1530-09-17","augsburg_DE_gid_2954172","48.37154","10.89851","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.89851 48.37154, 11.07752 49.45421)"
"wpirck_bw_1318","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1530-09-24","augsburg_DE_gid_2954172","48.37154","10.89851","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.89851 48.37154, 11.07752 49.45421)"
"wpirck_bw_1321","e920361f-d0bb-4f0b-b867-09aed65291df","d9233b24-a98c-4279-8065-e2ab70c0d080","1530-10-01","nürnberg_DE_gid_2861650","49.45421","11.07752","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.07752 49.45421, 11.07752 49.45421)"
"wpirck_bw_1322","4e1811b8-de56-49bd-b14e-64ffae110e46","d9233b24-a98c-4279-8065-e2ab70c0d080","1530-10-08","nürnberg_DE_gid_2861650","49.45421","11.07752","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.07752 49.45421, 11.07752 49.45421)"
"wpirck_bw_1326","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1530-10-18","augsburg_DE_gid_2954172","48.37154","10.89851","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.89851 48.37154, 11.07752 49.45421)"
"wpirck_bw_177","e921d3e6-9dc2-40e7-9fe6-902dcd5cfe9b","d9233b24-a98c-4279-8065-e2ab70c0d080","1508-08-26","kloster_georgenthal_DE_gid_unknown","50.828889","10.659167","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.659167 50.828889, 11.07752 49.45421)"
"wpirck_bw_188","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1511-02-03","nürnberg_DE_gid_2861650","49.45421","11.07752","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.07752 49.45421, 11.07752 49.45421)"
"wpirck_bw_191","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1511-07-11","nürnberg_DE_gid_2861650","49.45421","11.07752","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.07752 49.45421, 11.07752 49.45421)"
"wpirck_bw_199","daa18870-1c1f-4d5a-9cef-f9f93fcece52","d9233b24-a98c-4279-8065-e2ab70c0d080","1511-11-23","leipzig_DE_gid_2879139","51.33962","12.37129","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (12.37129 51.33962, 11.07752 49.45421)"
"wpirck_bw_200","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1511-11-26","nürnberg_DE_gid_2861650","49.45421","11.07752","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.07752 49.45421, 11.07752 49.45421)"
"wpirck_bw_204","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1512-02-21","nürnberg_DE_gid_2861650","49.45421","11.07752","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.07752 49.45421, 11.07752 49.45421)"
"wpirck_bw_318","853e25f4-7e65-49c4-a737-7fdba57aa66c","d9233b24-a98c-4279-8065-e2ab70c0d080","1514-05-18","torgau_DE_gid_2821807","51.56016","12.99617","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (12.99617 51.56016, 11.07752 49.45421)"
"wpirck_bw_395","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1516-09-09","bologna_IT_gid_3181928","44.49381","11.33875","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.33875 44.49381, 11.07752 49.45421)"
"wpirck_bw_397","048e0147-58cf-45e5-8312-f52998ca0ee4","d9233b24-a98c-4279-8065-e2ab70c0d080","1516-09-01","leipzig_DE_gid_2879139","51.33962","12.37129","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (12.37129 51.33962, 11.07752 49.45421)"
"wpirck_bw_404","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1516-11-23","bologna_IT_gid_3181928","44.49381","11.33875","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.33875 44.49381, 11.07752 49.45421)"
"wpirck_bw_409","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1516-12-31","bologna_IT_gid_3181928","44.49381","11.33875","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.33875 44.49381, 11.07752 49.45421)"
"wpirck_bw_410","2bf9cc2d-d91a-4d46-b38a-c2c0584f1ab0","d9233b24-a98c-4279-8065-e2ab70c0d080","1516-09-01","tübingen_DE_gid_2820860","48.52266","9.05222","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (9.05222 48.52266, 11.07752 49.45421)"
"wpirck_bw_411","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1517-01-01","bologna_IT_gid_3181928","44.49381","11.33875","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.33875 44.49381, 11.07752 49.45421)"
"wpirck_bw_415","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1517-01-17","bologna_IT_gid_3181928","44.49381","11.33875","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.33875 44.49381, 11.07752 49.45421)"
"wpirck_bw_417","048e0147-58cf-45e5-8312-f52998ca0ee4","d9233b24-a98c-4279-8065-e2ab70c0d080","1517-01-01","leipzig_DE_gid_2879139","51.33962","12.37129","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (12.37129 51.33962, 11.07752 49.45421)"
"wpirck_bw_422","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1517-03-07","bologna_IT_gid_3181928","44.49381","11.33875","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.33875 44.49381, 11.07752 49.45421)"
"wpirck_bw_429","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1517-03-25","bologna_IT_gid_3181928","44.49381","11.33875","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.33875 44.49381, 11.07752 49.45421)"
"wpirck_bw_434","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1517-04-03","bologna_IT_gid_3181928","44.49381","11.33875","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.33875 44.49381, 11.07752 49.45421)"
"wpirck_bw_440","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1517-05-12","bologna_IT_gid_3181928","44.49381","11.33875","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.33875 44.49381, 11.07752 49.45421)"
"wpirck_bw_444","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1517-05-21","bologna_IT_gid_3181928","44.49381","11.33875","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.33875 44.49381, 11.07752 49.45421)"
"wpirck_bw_445","6fc3d197-6ece-40c4-829a-fb63f2ed1ea3","d9233b24-a98c-4279-8065-e2ab70c0d080","1517-05-25","bologna_IT_gid_3181928","44.49381","11.33875","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.33875 44.49381, 11.07752 49.45421)"
"wpirck_bw_446","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1517-05-28","bologna_IT_gid_3181928","44.49381","11.33875","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.33875 44.49381, 11.07752 49.45421)"
