"Source","Target"
"paris_FR_gid_2988507","saint_omer_FR_gid_2977845"
"basel_CH_gid_2661604","rome_IT_gid_3169070"
"basel_CH_gid_2661604","rome_IT_gid_3169070"
"basel_CH_gid_2661604","liège_BE_gid_2792413"
"basel_CH_gid_2661604","strasbourg_FR_gid_2973783"
"basel_CH_gid_2661604","more_palace_GB_gid_unknown"
"basel_CH_gid_2661604","london_GB_gid_2643743"
"basel_CH_gid_2661604","london_GB_gid_2643743"
"basel_CH_gid_2661604","rochester_GB_gid_2639268"
"paris_FR_gid_2988507","saint_omer_FR_gid_2977845"
"basel_CH_gid_2661604","glastonbury_abbey_GB_gid_7627243"
"basel_CH_gid_2661604","london_GB_gid_2643743"
"basel_CH_gid_2661604","windsor_castle_GB_gid_6287215"
"basel_CH_gid_2661604","london_GB_gid_2643743"
"basel_CH_gid_2661604","lochau_DE_gid_2876645"
"basel_CH_gid_2661604","wittenberg_DE_gid_7303020"
"basel_CH_gid_2661604","lochau_DE_gid_2876645"
"basel_CH_gid_2661604","erfurt_DE_gid_2929670"
"basel_CH_gid_2661604","lochau_DE_gid_2876645"
"steyn_monastery_NL_gid_unknown","steyn_monastery_NL_gid_unknown"
"paris_FR_gid_2988507","saint_omer_FR_gid_2977845"
"basel_CH_gid_2661604","london_GB_gid_2643743"
"basel_CH_gid_2661604","rome_IT_gid_3169070"
"basel_CH_gid_2661604","leuven_BE_gid_2792482"
"paris_FR_gid_2988507","tournehem_sur_la_hem_FR_gid_2972235"
"basel_CH_gid_2661604","montbéliard_FR_gid_2992938"
"basel_CH_gid_2661604","passau_DE_gid_2855328"
"basel_CH_gid_2661604","vienna_AT_gid_2761369"
"basel_CH_gid_2661604","innsbruck_AT_gid_2775220"
"basel_CH_gid_2661604","sélestat_FR_gid_2975233"
"basel_CH_gid_2661604","monastery_hugshofen_FR_gid_unknown"
"paris_FR_gid_2988507","orléans_FR_gid_2989317"
"basel_CH_gid_2661604","leipzig_DE_gid_2879139"
"basel_CH_gid_2661604","wittenberg_DE_gid_7303020"
"basel_CH_gid_2661604","wittenberg_DE_gid_7303020"
"basel_CH_gid_2661604","lochau_DE_gid_2876645"
"basel_CH_gid_2661604","köln_DE_gid_2886242"
"basel_CH_gid_2661604","monastery_hugshofen_FR_gid_unknown"
"tournehem_sur_la_hem_FR_gid_2972235","brussels_BE_gid_2800866"
"london_GB_gid_2643743","brugge_BE_gid_2800931"
"basel_CH_gid_2661604","cluny_abbey_FR_gid_12129572"
"basel_CH_gid_2661604","besançon_FR_gid_3033123"
"basel_CH_gid_2661604","london_GB_gid_2643743"
"basel_CH_gid_2661604","nürnberg_DE_gid_2861650"
"basel_CH_gid_2661604","basel_CH_gid_2661604"
"basel_CH_gid_2661604","basel_CH_gid_2661604"
"basel_CH_gid_2661604","nürnberg_DE_gid_2861650"
"basel_CH_gid_2661604","kroměříž_CZ_gid_3072649"
"basel_CH_gid_2661604","mechelen_BE_gid_2791537"
"basel_CH_gid_2661604","mechelen_BE_gid_2791537"
"basel_CH_gid_2661604","leuven_BE_gid_2792482"
"basel_CH_gid_2661604","kortrijk_BE_gid_2794055"
"basel_CH_gid_2661604","freiburg_DE_gid_2925177"
"basel_CH_gid_2661604","houtem_BE_gid_2795269"
"basel_CH_gid_2661604","rome_IT_gid_3169070"
"basel_CH_gid_2661604","mechelen_BE_gid_2791537"
"basel_CH_gid_2661604","nürnberg_DE_gid_2861650"
"saint_omer_FR_gid_2977845","paris_FR_gid_2988507"
"basel_CH_gid_2661604","nürnberg_DE_gid_2861650"
"basel_CH_gid_2661604","lochau_DE_gid_2876645"
"basel_CH_gid_2661604","leuven_BE_gid_2792482"
"basel_CH_gid_2661604","leipzig_DE_gid_2879139"
"basel_CH_gid_2661604","lochau_DE_gid_2876645"
"basel_CH_gid_2661604","dresden_DE_gid_2935022"
"basel_CH_gid_2661604","erfurt_DE_gid_2929670"
"basel_CH_gid_2661604","nürnberg_DE_gid_2861650"
"tournehem_sur_la_hem_FR_gid_2972235","orléans_FR_gid_2989317"
"basel_CH_gid_2661604","paris_FR_gid_2988507"
"basel_CH_gid_2661604","porrentruy_CH_gid_2659171"
"basel_CH_gid_2661604","rome_IT_gid_3169070"
"basel_CH_gid_2661604","ferrara_IT_gid_3177090"
"basel_CH_gid_2661604","frankfurt_am_main_DE_gid_2925533"
"basel_CH_gid_2661604","buda_HU_gid_3054667"
"tournehem_sur_la_hem_FR_gid_2972235","orléans_FR_gid_2989317"
"basel_CH_gid_2661604","rome_IT_gid_3169070"
"basel_CH_gid_2661604","paris_FR_gid_2988507"
"basel_CH_gid_2661604","leuven_BE_gid_2792482"
"basel_CH_gid_2661604","antwerpen_BE_gid_2803138"
"basel_CH_gid_2661604","leuven_BE_gid_2792482"
